@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.56,0.22,0.21,0.09,0.1,0.03,0.22,0.1,0.22,0.16,0.1,0.07,0.21,0.19,0.11,0.18,0.13,0.13,0.11,0.22,0.15,0.12,0.05,0.04,0.11,0.14,0.04,0.05,0.59,0.45,0.54,0.27,0.01,0,0.515,0.144,0.04,0.039,0.028,0.032,0.024,0.023,0.107,0.074,0.18,H,False
0.83,0.87,0.20,0.26,0.3,0.3,0.26,0.24,0.2,0.22,0.33,0.27,0.21,0.16,0.07,0.07,0.1,0.07,0.06,0.08,0.18,0.15,0.07,0.05,0.09,0.08,0.03,0.03,0.61,0.55,0.54,0.54,0.04,0.13,0.535,0.818,0.034,0.036,0.026,0.028,0.035,0.024,0.124,0.125,0.19,H,False
0.16,0.56,0.13,0.21,0.1,0.2,0.18,0.19,0.14,0.22,0.13,0.13,0.18,0.22,0.16,0.1,0.2,0.07,0.13,0.1,0.12,0.15,0.04,0.05,0.15,0.11,0.05,0.04,0.51,0.59,0.43,0.54,0.01,0.02,0.402,0.522,0.044,0.04,0.028,0.028,0.031,0.024,0.089,0.114,0.19,D,True
0.22,0.15,0.08,0.06,0.03,0,0.08,0.04,0.15,0.11,0.03,0.03,0.13,0.08,0.18,0.23,0.13,0.33,0.14,0.23,0.12,0.11,0.04,0.04,0.14,0.14,0.05,0.05,0.45,0.48,0.27,0.54,-0.01,-0.04,0.136,0.137,0.039,0.045,0.032,0.027,0.024,0.035,0.074,0.059,0.19,A,True
0.15,0.16,0.11,0.12,0.03,0.03,0.13,0.09,0.12,0.12,0.17,0.07,0.12,0.09,0.17,0.18,0.33,0.2,0.14,0.19,0.11,0.11,0.04,0.04,0.14,0.14,0.05,0.05,0.46,0.46,0.36,0.26,-0.02,-0.01,0.187,0.368,0.041,0.041,0.031,0.029,0.031,0.031,0.084,0.079,0.19,H,False
0.09,0.33,0.10,0.10,0.1,0.13,0.11,0.02,0.09,0.13,0.13,0.1,0.1,0.09,0.12,0.16,0.1,0.13,0.11,0.23,0.09,0.11,0.03,0.04,0.14,0.15,0.05,0.05,0.47,0.42,0.26,0.36,-0.02,0.01,0.201,0.374,0.052,0.037,0.035,0.03,0.03,0.03,0.125,0.09,0.19,D,False
0.44,0.27,0.14,0.13,0.13,0.1,0.18,0.1,0.13,0.1,0.13,0.17,0.13,0.1,0.12,0.12,0.1,0.23,0.08,0.12,0.13,0.14,0.05,0.05,0.12,0.11,0.04,0.03,0.52,0.54,0.27,0.37,0,-0.02,0.417,0.328,0.04,0.038,0.026,0.031,0.038,0.047,0.097,0.099,0.19,H,True
1.01,0.08,0.20,0.12,0.2,0.2,0.2,0.01,0.2,0.11,0.17,0.2,0.19,0.02,0.11,0.15,0.07,0.1,0.1,0.22,0.17,0.1,0.06,0.03,0.08,0.18,0.03,0.06,0.65,0.4,0.54,0.33,-0.01,0.02,0.496,0.371,0.039,0.039,0.029,0.032,0.028,0.028,0.071,0.115,0.19,H,True
0.08,0.9,0.07,0.23,0.1,0.3,0.11,0.2,0.09,0.24,0.1,0.2,0.12,0.2,0.18,0.11,0.23,0.03,0.17,0.14,0.1,0.17,0.03,0.06,0.18,0.08,0.07,0.03,0.4,0.62,0.26,0.49,-0.02,0.04,0.135,0.785,0.039,0.037,0.032,0.027,0.036,0.026,0.097,0.073,0.19,D,True
0.1,0.07,0.14,0.07,0.1,0.03,0.16,0.04,0.13,0.08,0.07,0.07,0.18,0.06,0.12,0.22,0.13,0.2,0.14,0.23,0.1,0.1,0.03,0.03,0.14,0.17,0.04,0.06,0.37,0.46,0.26,0.26,0.01,0,0.3,0.162,0.035,0.044,0.032,0.031,0.025,0.04,0.112,0.077,0.19,H,True
0.29,0.86,0.12,0.19,0.2,0.3,0.16,0.19,0.12,0.15,0.17,0.23,0.1,0.14,0.17,0.1,0.07,0.07,0.16,0.12,0.13,0.16,0.04,0.06,0.13,0.09,0.05,0.03,0.47,0.56,0.37,0.37,-0.01,0.05,0.224,0.49,0.036,0.036,0.036,0.028,0.03,0.036,0.076,0.094,0.19,A,False
0.83,0.1,0.21,0.14,0.3,0.2,0.26,0.12,0.2,0.14,0.33,0.17,0.21,0.09,0.07,0.12,0.07,0.1,0.05,0.1,0.18,0.1,0.07,0.03,0.09,0.14,0.03,0.04,0.61,0.37,0.54,0.26,0.05,0.02,0.639,0.296,0.034,0.035,0.026,0.032,0.035,0.023,0.131,0.113,0.2,H,True
0.08,0.27,0.12,0.12,0.2,0,0.2,0.09,0.11,0.1,0.2,0.07,0.17,0.09,0.16,0.12,0.1,0.3,0.1,0.14,0.1,0.14,0.03,0.05,0.18,0.11,0.06,0.03,0.4,0.54,0.33,0.37,-0.01,-0.03,0.353,0.312,0.039,0.038,0.032,0.031,0.029,0.05,0.113,0.092,0.2,H,False
0.07,0.16,0.06,0.12,0.03,0.13,0.09,0.08,0.08,0.14,0.1,0.2,0.11,0.1,0.22,0.17,0.27,0.2,0.2,0.19,0.1,0.12,0.03,0.04,0.17,0.15,0.06,0.05,0.46,0.51,0.26,0.43,-0.01,0,0.154,0.41,0.044,0.044,0.031,0.028,0.039,0.029,0.075,0.085,0.2,H,True
0.08,0.15,0.08,0.12,0.03,0.1,0.11,0.09,0.1,0.12,0.13,0.17,0.13,0.11,0.18,0.16,0.3,0.27,0.17,0.19,0.1,0.11,0.03,0.04,0.18,0.14,0.07,0.05,0.4,0.46,0.26,0.36,0,0.01,0.173,0.203,0.039,0.041,0.032,0.031,0.033,0.03,0.096,0.088,0.2,A,True
0.15,0.56,0.08,0.20,0.1,0.23,0.08,0.18,0.12,0.22,0.1,0.2,0.14,0.23,0.22,0.11,0.27,0.1,0.23,0.12,0.11,0.15,0.04,0.05,0.14,0.11,0.05,0.04,0.48,0.59,0.54,0.54,0.01,0,0.162,0.504,0.045,0.04,0.027,0.028,0.033,0.024,0.061,0.103,0.2,A,True
0.16,0.09,0.11,0.10,0.03,0.03,0.14,0.08,0.12,0.08,0.07,0.03,0.15,0.08,0.18,0.11,0.23,0.1,0.17,0.12,0.11,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.46,0.47,0.26,0.26,-0.02,0,0.35,0.207,0.041,0.052,0.029,0.035,0.033,0.031,0.079,0.131,0.2,D,False
0.29,0.22,0.11,0.08,0.1,0.03,0.14,0.09,0.12,0.15,0.13,0.07,0.09,0.17,0.18,0.18,0.13,0.17,0.16,0.22,0.13,0.12,0.04,0.04,0.13,0.14,0.05,0.05,0.47,0.45,0.37,0.27,-0.02,-0.02,0.213,0.129,0.036,0.039,0.036,0.032,0.032,0.024,0.075,0.074,0.2,H,True
0.33,0.87,0.10,0.24,0.13,0.2,0.18,0.22,0.12,0.21,0.03,0.23,0.16,0.14,0.16,0.08,0.07,0.13,0.1,0.09,0.11,0.15,0.04,0.05,0.15,0.08,0.05,0.03,0.42,0.55,0.36,0.54,0,-0.01,0.36,0.777,0.037,0.036,0.03,0.028,0.032,0.026,0.094,0.113,0.2,A,True
0.44,1.01,0.15,0.21,0.23,0.2,0.19,0.21,0.14,0.2,0.23,0.17,0.15,0.22,0.12,0.11,0.07,0.07,0.07,0.12,0.13,0.17,0.05,0.06,0.12,0.08,0.04,0.03,0.52,0.65,0.27,0.54,0.01,0.01,0.436,0.483,0.04,0.039,0.026,0.029,0.036,0.028,0.102,0.071,0.2,H,True
0.86,0.9,0.20,0.22,0.3,0.23,0.19,0.19,0.16,0.24,0.23,0.23,0.16,0.2,0.1,0.12,0.07,0.1,0.08,0.14,0.16,0.17,0.06,0.06,0.09,0.08,0.03,0.03,0.56,0.62,0.37,0.49,0.06,0,0.509,0.75,0.036,0.037,0.028,0.027,0.036,0.026,0.099,0.07,0.2,D,False
0.9,0.15,0.21,0.07,0.17,0.1,0.26,0.07,0.23,0.11,0.13,0.07,0.29,0.09,0.11,0.23,0.1,0.27,0.08,0.22,0.17,0.11,0.06,0.04,0.08,0.14,0.03,0.05,0.62,0.48,0.49,0.54,0,-0.01,0.755,0.154,0.037,0.045,0.027,0.027,0.027,0.035,0.071,0.058,0.21,A,True
0.16,0.16,0.12,0.11,0.13,0.03,0.17,0.08,0.14,0.11,0.23,0.03,0.19,0.08,0.18,0.17,0.2,0.2,0.15,0.19,0.12,0.11,0.04,0.04,0.15,0.14,0.05,0.05,0.51,0.46,0.43,0.26,-0.01,0,0.39,0.337,0.044,0.041,0.028,0.029,0.03,0.034,0.083,0.083,0.21,D,True
0.22,0.44,0.08,0.16,0,0.23,0.07,0.11,0.14,0.15,0.03,0.3,0.13,0.13,0.19,0.11,0.23,0.07,0.15,0.16,0.12,0.13,0.04,0.05,0.14,0.12,0.05,0.04,0.45,0.52,0.27,0.27,-0.03,0.02,0.123,0.559,0.039,0.04,0.032,0.026,0.025,0.033,0.072,0.106,0.21,A,False
0.09,0.29,0.10,0.12,0.07,0.1,0.11,0.08,0.08,0.12,0.03,0.1,0.09,0.14,0.11,0.17,0.07,0.1,0.1,0.19,0.09,0.13,0.03,0.04,0.14,0.13,0.05,0.05,0.47,0.47,0.26,0.37,0,0.01,0.205,0.234,0.052,0.036,0.035,0.036,0.032,0.029,0.138,0.079,0.21,A,True
0.15,0.86,0.13,0.19,0.2,0.23,0.15,0.2,0.13,0.15,0.23,0.17,0.13,0.15,0.16,0.1,0.17,0.07,0.13,0.11,0.11,0.16,0.04,0.06,0.14,0.09,0.05,0.03,0.46,0.56,0.36,0.37,0.02,0,0.204,0.527,0.041,0.036,0.031,0.028,0.028,0.036,0.09,0.099,0.21,D,False
0.1,0.08,0.14,0.07,0.2,0.03,0.17,0.04,0.13,0.1,0.17,0.13,0.19,0.06,0.13,0.19,0.2,0.3,0.14,0.2,0.1,0.1,0.03,0.03,0.14,0.18,0.04,0.07,0.37,0.4,0.26,0.26,-0.01,-0.01,0.282,0.165,0.035,0.039,0.032,0.032,0.024,0.033,0.102,0.093,0.21,H,False
1.01,0.83,0.2,0.21,0.1,0.3,0.21,0.16,0.2,0.2,0.07,0.33,0.19,0.18,0.12,0.07,0.2,0.03,0.1,0.09,0.17,0.18,0.06,0.07,0.08,0.09,0.03,0.03,0.65,0.61,0.54,0.54,-0.01,0.06,0.46,0.624,0.039,0.034,0.029,0.026,0.029,0.033,0.063,0.137,0.21,D,True
0.27,0.33,0.11,0.1,0,0.13,0.15,0.03,0.09,0.11,0.03,0.03,0.1,0.08,0.12,0.16,0.2,0.1,0.11,0.21,0.14,0.11,0.05,0.04,0.11,0.15,0.03,0.05,0.54,0.42,0.37,0.36,-0.04,-0.01,0.297,0.343,0.038,0.037,0.031,0.03,0.052,0.034,0.092,0.09,0.21,H,True
0.56,0.08,0.21,0.12,0.23,0.2,0.23,0.01,0.23,0.11,0.3,0.2,0.21,0.03,0.11,0.15,0.1,0.1,0.1,0.22,0.15,0.1,0.05,0.03,0.11,0.18,0.04,0.06,0.59,0.4,0.54,0.33,0.01,0.01,0.501,0.374,0.04,0.039,0.028,0.032,0.023,0.029,0.108,0.119,0.21,H,True
0.87,0.07,0.25,0.08,0.2,0.13,0.27,0.04,0.21,0.1,0.23,0.2,0.28,0.06,0.07,0.21,0.13,0.2,0.06,0.24,0.15,0.1,0.05,0.03,0.08,0.17,0.03,0.06,0.55,0.46,0.54,0.26,0.01,0.01,0.788,0.17,0.036,0.044,0.028,0.031,0.025,0.035,0.119,0.077,0.21,H,False
0.56,0.16,0.21,0.11,0.23,0.07,0.24,0.08,0.23,0.11,0.3,0.07,0.21,0.09,0.11,0.17,0.13,0.13,0.1,0.19,0.15,0.11,0.05,0.04,0.11,0.14,0.04,0.05,0.59,0.46,0.54,0.26,0.02,0,0.49,0.33,0.04,0.041,0.028,0.029,0.023,0.033,0.108,0.082,0.22,A,True
0.16,0.22,0.12,0.07,0.07,0,0.16,0.08,0.14,0.14,0.2,0.03,0.19,0.16,0.18,0.19,0.27,0.2,0.16,0.23,0.12,0.12,0.04,0.04,0.15,0.14,0.05,0.05,0.51,0.45,0.43,0.27,0,-0.04,0.38,0.118,0.044,0.039,0.028,0.032,0.029,0.027,0.082,0.073,0.22,A,False
0.08,0.33,0.12,0.10,0.1,0.03,0.21,0.03,0.11,0.11,0.1,0,0.17,0.07,0.15,0.17,0.13,0.2,0.09,0.22,0.1,0.11,0.03,0.04,0.18,0.15,0.06,0.05,0.4,0.42,0.33,0.36,-0.01,-0.02,0.357,0.327,0.039,0.037,0.032,0.03,0.029,0.035,0.117,0.087,0.22,H,False
0.09,0.1,0.09,0.14,0.07,0.2,0.1,0.11,0.08,0.14,0.03,0.17,0.09,0.08,0.11,0.13,0.1,0.17,0.12,0.13,0.09,0.1,0.03,0.03,0.14,0.14,0.05,0.04,0.47,0.37,0.26,0.26,-0.01,0.01,0.196,0.279,0.052,0.035,0.035,0.032,0.032,0.024,0.127,0.107,0.22,D,False
0.08,0.83,0.07,0.21,0.03,0.23,0.1,0.16,0.09,0.2,0.1,0.27,0.13,0.18,0.19,0.07,0.23,0.07,0.18,0.1,0.1,0.18,0.03,0.07,0.18,0.09,0.07,0.03,0.4,0.61,0.26,0.54,-0.02,0,0.158,0.641,0.039,0.034,0.032,0.026,0.035,0.033,0.093,0.126,0.22,D,False
0.15,0.27,0.08,0.12,0.2,0.1,0.07,0.08,0.12,0.1,0.17,0.1,0.13,0.08,0.23,0.12,0.23,0.13,0.25,0.14,0.11,0.14,0.04,0.05,0.14,0.11,0.05,0.03,0.48,0.54,0.54,0.37,0.01,0.01,0.27,0.329,0.045,0.038,0.027,0.031,0.033,0.047,0.059,0.097,0.22,H,True
0.9,0.87,0.20,0.25,0.07,0.2,0.23,0.23,0.23,0.21,0.17,0.17,0.28,0.16,0.12,0.07,0.2,0.07,0.1,0.08,0.17,0.15,0.06,0.05,0.08,0.08,0.03,0.03,0.62,0.55,0.49,0.54,-0.01,0.02,0.721,0.762,0.037,0.036,0.027,0.028,0.027,0.025,0.066,0.125,0.22,D,False
0.29,1.01,0.13,0.20,0.2,0.13,0.16,0.19,0.13,0.2,0.2,0.13,0.11,0.2,0.16,0.13,0.1,0.23,0.14,0.14,0.13,0.17,0.04,0.06,0.13,0.08,0.05,0.03,0.47,0.65,0.37,0.54,0.02,0,0.235,0.477,0.036,0.039,0.036,0.029,0.028,0.029,0.08,0.062,0.22,A,True
0.86,0.07,0.19,0.07,0.17,0.1,0.18,0.04,0.15,0.09,0.13,0.13,0.16,0.06,0.1,0.21,0.07,0.2,0.08,0.24,0.16,0.1,0.06,0.03,0.09,0.17,0.03,0.06,0.56,0.46,0.37,0.26,0,-0.01,0.51,0.162,0.036,0.044,0.028,0.031,0.037,0.036,0.099,0.077,0.22,D,False
0.15,0.44,0.13,0.16,0.23,0.3,0.14,0.13,0.13,0.15,0.2,0.27,0.13,0.13,0.16,0.11,0.07,0,0.13,0.14,0.11,0.13,0.04,0.05,0.14,0.12,0.05,0.04,0.46,0.52,0.36,0.27,0,0.03,0.234,0.563,0.041,0.04,0.031,0.026,0.028,0.034,0.091,0.111,0.22,D,False
1.01,0.15,0.2,0.09,0.13,0.2,0.2,0.09,0.2,0.12,0.2,0.17,0.19,0.11,0.12,0.23,0.2,0.23,0.11,0.22,0.17,0.11,0.06,0.04,0.08,0.14,0.03,0.05,0.65,0.48,0.54,0.54,0.01,0.02,0.494,0.293,0.039,0.045,0.029,0.027,0.028,0.031,0.064,0.06,0.23,H,True
0.33,0.86,0.09,0.18,0,0.1,0.16,0.19,0.1,0.14,0,0.07,0.14,0.14,0.16,0.09,0.23,0.07,0.12,0.11,0.11,0.16,0.04,0.06,0.15,0.09,0.05,0.03,0.42,0.56,0.36,0.37,-0.03,0,0.313,0.491,0.037,0.036,0.03,0.028,0.037,0.039,0.089,0.104,0.23,A,True
0.87,0.56,0.24,0.20,0.23,0.2,0.27,0.19,0.21,0.22,0.2,0.23,0.27,0.25,0.07,0.11,0.03,0.1,0.06,0.11,0.15,0.15,0.05,0.05,0.08,0.11,0.03,0.04,0.55,0.59,0.54,0.54,0,-0.01,0.768,0.468,0.036,0.04,0.028,0.028,0.026,0.023,0.121,0.104,0.23,H,True
0.22,0.08,0.08,0.07,0.1,0.03,0.06,0.04,0.14,0.09,0.07,0.03,0.12,0.06,0.18,0.18,0.13,0.17,0.14,0.2,0.12,0.1,0.04,0.03,0.14,0.18,0.05,0.07,0.45,0.4,0.27,0.26,0.01,0,0.134,0.187,0.039,0.039,0.032,0.032,0.026,0.037,0.076,0.097,0.23,A,True
0.44,0.16,0.16,0.11,0.23,0.03,0.2,0.07,0.15,0.14,0.2,0.1,0.17,0.1,0.1,0.18,0.03,0.23,0.06,0.2,0.13,0.12,0.05,0.04,0.12,0.15,0.04,0.05,0.52,0.51,0.27,0.43,0,-0.01,0.545,0.364,0.04,0.044,0.026,0.028,0.034,0.031,0.112,0.082,0.23,H,True
0.07,0.9,0.07,0.2,0.13,0.07,0.11,0.18,0.09,0.23,0.1,0.13,0.13,0.19,0.2,0.12,0.1,0.17,0.19,0.14,0.1,0.17,0.03,0.06,0.17,0.08,0.06,0.03,0.46,0.62,0.26,0.49,0,0,0.192,0.727,0.044,0.037,0.031,0.027,0.038,0.027,0.081,0.066,0.23,H,False
0.27,0.29,0.12,0.12,0.1,0.2,0.16,0.1,0.1,0.13,0.13,0.2,0.12,0.16,0.12,0.17,0.1,0.17,0.1,0.18,0.14,0.13,0.05,0.04,0.11,0.13,0.03,0.05,0.54,0.47,0.37,0.37,-0.01,-0.01,0.315,0.225,0.038,0.036,0.031,0.036,0.047,0.029,0.094,0.076,0.23,A,True
0.16,0.08,0.12,0.13,0.17,0.2,0.14,0.01,0.12,0.11,0.13,0.1,0.14,0.04,0.17,0.14,0.1,0.07,0.16,0.22,0.11,0.1,0.04,0.03,0.14,0.18,0.05,0.06,0.46,0.4,0.26,0.33,0.01,0.01,0.388,0.385,0.041,0.039,0.029,0.032,0.032,0.029,0.083,0.123,0.23,H,True
0.1,0.15,0.14,0.13,0.13,0.17,0.18,0.11,0.14,0.13,0.1,0.17,0.19,0.13,0.13,0.15,0.17,0.1,0.13,0.18,0.1,0.11,0.03,0.04,0.14,0.14,0.04,0.05,0.37,0.46,0.26,0.36,0,0,0.271,0.242,0.035,0.041,0.032,0.031,0.024,0.029,0.108,0.093,0.23,H,False
0.83,0.09,0.20,0.09,0.17,0.07,0.26,0.08,0.2,0.08,0.2,0.07,0.23,0.07,0.07,0.11,0.07,0.13,0.04,0.11,0.18,0.09,0.07,0.03,0.09,0.14,0.03,0.05,0.61,0.47,0.54,0.26,0,0,0.617,0.192,0.034,0.052,0.026,0.035,0.034,0.032,0.131,0.128,0.23,H,False
0.56,0.07,0.20,0.08,0.1,0.13,0.22,0.04,0.22,0.09,0.13,0.07,0.2,0.05,0.12,0.2,0.2,0.07,0.11,0.22,0.15,0.1,0.05,0.03,0.11,0.17,0.04,0.06,0.59,0.46,0.54,0.26,-0.02,0.01,0.449,0.297,0.04,0.044,0.028,0.031,0.024,0.036,0.097,0.084,0.24,H,False
0.86,0.16,0.19,0.12,0.17,0.23,0.18,0.1,0.15,0.12,0.13,0.2,0.14,0.1,0.09,0.17,0.03,0.13,0.08,0.18,0.16,0.11,0.06,0.04,0.09,0.14,0.03,0.05,0.56,0.46,0.37,0.26,0.01,0.02,0.512,0.382,0.036,0.041,0.028,0.029,0.037,0.031,0.107,0.085,0.24,H,False
0.09,0.44,0.09,0.17,0.03,0.23,0.1,0.12,0.08,0.17,0.07,0.27,0.09,0.12,0.11,0.11,0.17,0.13,0.12,0.14,0.09,0.13,0.03,0.05,0.14,0.12,0.05,0.04,0.47,0.52,0.26,0.27,-0.01,0.01,0.184,0.543,0.052,0.04,0.035,0.026,0.033,0.03,0.129,0.104,0.24,D,False
0.15,0.22,0.12,0.08,0.07,0.1,0.14,0.1,0.12,0.13,0.07,0.07,0.12,0.16,0.15,0.19,0.1,0.17,0.12,0.21,0.11,0.12,0.04,0.04,0.14,0.14,0.05,0.05,0.46,0.45,0.36,0.27,-0.01,-0.01,0.232,0.128,0.041,0.039,0.031,0.032,0.03,0.027,0.094,0.072,0.24,H,False
0.08,0.27,0.08,0.11,0.13,0.1,0.1,0.08,0.1,0.1,0.13,0.17,0.12,0.08,0.18,0.13,0.07,0.17,0.17,0.14,0.1,0.14,0.03,0.05,0.18,0.11,0.07,0.03,0.4,0.54,0.26,0.37,0.01,-0.02,0.206,0.302,0.039,0.038,0.032,0.031,0.032,0.047,0.101,0.089,0.24,A,True
0.29,0.1,0.13,0.15,0.2,0.23,0.14,0.11,0.13,0.13,0.2,0.13,0.1,0.08,0.17,0.12,0.2,0.03,0.17,0.12,0.13,0.1,0.04,0.03,0.13,0.14,0.05,0.04,0.47,0.37,0.37,0.26,0.01,0.01,0.249,0.279,0.036,0.035,0.036,0.032,0.027,0.024,0.077,0.112,0.24,D,True
0.9,0.83,0.19,0.21,0.03,0.17,0.22,0.15,0.22,0.19,0.1,0.1,0.26,0.17,0.12,0.07,0.2,0.07,0.1,0.09,0.17,0.18,0.06,0.07,0.08,0.09,0.03,0.03,0.62,0.61,0.49,0.54,-0.01,0.01,0.697,0.602,0.037,0.034,0.027,0.026,0.029,0.035,0.065,0.137,0.24,H,False
0.08,0.87,0.12,0.25,0.1,0.23,0.22,0.22,0.11,0.21,0.1,0.2,0.16,0.15,0.15,0.07,0.13,0.07,0.08,0.08,0.1,0.15,0.03,0.05,0.18,0.08,0.06,0.03,0.4,0.55,0.33,0.54,-0.01,0.01,0.369,0.806,0.039,0.036,0.032,0.028,0.029,0.025,0.12,0.119,0.24,D,False
0.15,0.33,0.09,0.09,0.2,0,0.09,0.02,0.12,0.1,0.2,0,0.13,0.07,0.22,0.17,0.17,0.23,0.23,0.21,0.11,0.11,0.04,0.04,0.14,0.15,0.05,0.05,0.48,0.42,0.54,0.36,-0.01,-0.04,0.281,0.3,0.045,0.037,0.027,0.03,0.032,0.038,0.061,0.085,0.24,H,False
0.16,1.01,0.11,0.20,0.03,0.23,0.15,0.2,0.15,0.2,0.17,0.27,0.18,0.22,0.2,0.12,0.33,0.1,0.16,0.13,0.12,0.17,0.04,0.06,0.15,0.08,0.05,0.03,0.51,0.65,0.43,0.54,-0.02,0.02,0.348,0.492,0.044,0.039,0.028,0.029,0.029,0.028,0.074,0.065,0.24,A,False
0.87,0.15,0.24,0.10,0.17,0.2,0.28,0.08,0.21,0.12,0.17,0.17,0.28,0.11,0.07,0.22,0.1,0.1,0.06,0.22,0.15,0.11,0.05,0.04,0.08,0.14,0.03,0.05,0.55,0.48,0.54,0.54,0,0.01,0.777,0.309,0.036,0.045,0.028,0.027,0.026,0.031,0.118,0.063,0.25,H,True
0.22,0.09,0.08,0.09,0.1,0.07,0.06,0.08,0.13,0.08,0.07,0.03,0.11,0.07,0.18,0.11,0.17,0.07,0.17,0.11,0.12,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.45,0.47,0.27,0.26,-0.02,0,0.123,0.194,0.039,0.052,0.032,0.035,0.028,0.035,0.074,0.134,0.25,H,False
0.44,0.08,0.16,0.08,0.17,0.13,0.21,0.06,0.16,0.1,0.23,0.13,0.21,0.08,0.11,0.18,0.13,0.13,0.08,0.18,0.13,0.1,0.05,0.03,0.12,0.18,0.04,0.07,0.52,0.4,0.27,0.26,0,-0.01,0.525,0.198,0.04,0.039,0.026,0.032,0.031,0.033,0.108,0.097,0.25,H,False
0.07,0.08,0.08,0.12,0.13,0.13,0.12,0.01,0.09,0.11,0.07,0.1,0.13,0.04,0.2,0.14,0.07,0.1,0.18,0.22,0.1,0.1,0.03,0.03,0.17,0.18,0.06,0.06,0.46,0.4,0.26,0.33,-0.01,0,0.285,0.389,0.044,0.039,0.031,0.032,0.038,0.029,0.084,0.122,0.25,D,False
0.1,0.16,0.15,0.10,0.17,0,0.19,0.07,0.14,0.14,0.13,0.1,0.18,0.12,0.12,0.2,0.1,0.33,0.12,0.23,0.1,0.12,0.03,0.04,0.14,0.15,0.04,0.05,0.37,0.51,0.26,0.43,0,-0.03,0.279,0.334,0.035,0.044,0.032,0.028,0.024,0.03,0.11,0.074,0.25,H,True
0.16,0.29,0.12,0.13,0.2,0.13,0.15,0.12,0.12,0.14,0.13,0.17,0.14,0.17,0.17,0.17,0.13,0.23,0.15,0.18,0.11,0.13,0.04,0.04,0.14,0.13,0.05,0.05,0.46,0.47,0.26,0.37,-0.01,0,0.367,0.243,0.041,0.036,0.029,0.036,0.033,0.027,0.084,0.077,0.25,D,False
0.83,0.15,0.2,0.13,0.13,0.13,0.27,0.1,0.18,0.12,0.03,0.07,0.22,0.12,0.07,0.14,0.07,0.07,0.04,0.18,0.18,0.11,0.07,0.04,0.09,0.14,0.03,0.05,0.61,0.46,0.54,0.36,-0.01,0.01,0.578,0.249,0.034,0.041,0.026,0.031,0.037,0.03,0.128,0.098,0.25,H,True
0.33,0.9,0.08,0.20,0,0.13,0.15,0.17,0.1,0.22,0,0.1,0.13,0.18,0.17,0.12,0.2,0.1,0.13,0.15,0.11,0.17,0.04,0.06,0.15,0.08,0.05,0.03,0.42,0.62,0.36,0.49,-0.05,0.01,0.288,0.769,0.037,0.037,0.03,0.027,0.04,0.029,0.085,0.067,0.25,H,True
